speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
1,2020-02-28,Finding Opportunities in a Borderless World,15,"At the same time, we are closely monitoring the potential impact of a slowdown in global economic growth due to trade uncertainties, rising geopolitical tensions, the worsening climate-related disasters such as bushfires, typhoons, and flooding across the world and the fast spreading coronavirus on domestic economic activity.",0.026051937,0.87273943,0.10120864,65,0.0751567,neutral
1,2020-02-28,Finding Opportunities in a Borderless World,16,"Effective monetary policy In 2019, inflation averaged 2.5%, a sharp drop from 5.2% average in 2018.",0.01848367,0.9723973,0.009119055,27,-0.009364615,neutral
1,2020-02-28,Finding Opportunities in a Borderless World,17,"The latest baseline forecasts indicate a broadly steady path of inflation for 2020 and 2021, with average inflation remaining within the target range of 3.0 percent ± 1 percentage point.",0.5089947,0.057334553,0.4336708,37,-0.07532391,negative
1,2020-02-28,Finding Opportunities in a Borderless World,18,Inflation expectations also continue to be firmly anchored within the target over the policy horizon.,0.68692905,0.01381754,0.29925346,18,-0.38767558,negative
1,2020-02-28,Finding Opportunities in a Borderless World,19,"Thus, a few weeks ago, the Monetary Board decided to cut the policy rate by another 25 basis points.",0.052433606,0.7238509,0.22371556,24,0.17128195,neutral
1,2020-02-28,Finding Opportunities in a Borderless World,20,This is a preemptive reduction in the policy rate to support market confidence and to defend against the potential spillovers associated with the mentioned external factors.,0.71239185,0.14596862,0.14163955,32,-0.5707523,negative
1,2020-02-28,Finding Opportunities in a Borderless World,21,"Strong external position We have hefty Gross international Reserves (GIR), US$86.9 billion as of end-January 2020.",0.9316157,0.012587233,0.05579708,31,-0.8758186,negative
1,2020-02-28,Finding Opportunities in a Borderless World,22,This GIR level represents an ample liquidity buffer equivalent to 7.6 months' worth of imports of goods and payments of services and primary income.,0.7954499,0.011791339,0.19275875,32,-0.6026912,negative
1,2020-02-28,Finding Opportunities in a Borderless World,23,It is also equivalent to 5.4 times the country's short-term external debt based on original maturity.,0.06543028,0.0118767815,0.9226929,25,0.8572626,positive
1,2020-02-28,Finding Opportunities in a Borderless World,24,"Alongside the growing economy, the banking sector exhibits continued expansion and resilience.",0.9113334,0.010175645,0.078491,18,-0.83284235,negative
1,2020-02-28,Finding Opportunities in a Borderless World,25,"The Philippine banking system has grown steadily during the past 18 quarters, expanding its assets to P18.3 trillion as of end-December 2019.",0.9393138,0.0134311775,0.047254995,31,-0.89205885,negative
1,2020-02-28,Finding Opportunities in a Borderless World,26,Bank deposits were able to sustain growth and spur expansion in loans and investments.,0.9498404,0.015511938,0.03464763,17,-0.9151928,negative
1,2020-02-28,Finding Opportunities in a Borderless World,27,Bank deposits registered a 7.1 percent growth in end-December 2019 to P13.7 trillion.,0.9314341,0.014659252,0.05390665,23,-0.8775275,negative
1,2020-02-28,Finding Opportunities in a Borderless World,28,Borrowings and bond issuances reached P1.5 trillion and served to complement funds generated from deposits.,0.24558897,0.014998629,0.7394124,24,0.49382347,positive
1,2020-02-28,Finding Opportunities in a Borderless World,29,"Despite the rapid expansion of credit, loan quality has remained satisfactory with non-performing loans at only 2.0 percent of the banking system's total portfolio.",0.91132784,0.039902307,0.048769746,34,-0.86255807,negative
1,2020-02-28,Finding Opportunities in a Borderless World,30,The banking system also maintains an acceptable level of liquidity that can be readily utilized during periods of stress.,0.77536434,0.010075211,0.21456043,23,-0.5608039,negative
1,2020-02-28,Finding Opportunities in a Borderless World,31,Liquidity of universal and commercial banks (UKBs) and subsidiary banks and quasi-banks remained ample as the liquidity coverage ratio as of end-September 2019 stood at 171.2 percent on a solo basis and 169.0 percent on a consolidated basis.,0.85530543,0.015992466,0.12870212,54,-0.7266033,negative
1,2020-02-28,Finding Opportunities in a Borderless World,32,Banks likewise remain well-capitalized as the capital adequacy ratio (CAR) of universal and commercial banks is well-above the 10 percent minimum thresholds set by the BSP and 8% set by the BIS.,0.9101191,0.009592947,0.08028788,48,-0.82983124,negative
1,2020-02-28,Finding Opportunities in a Borderless World,33,"As of end-September 2019, the CAR of the UKBs slightly improved to 15.6 percent and 15.9 percent, on solo and consolidated bases, respectively.",0.9594318,0.017155373,0.023412814,36,-0.936019,negative
1,2020-02-28,Finding Opportunities in a Borderless World,34,"Growth of debt and equity markets While the Philippine economy remains bank-centric at present, the growth path of the Philippine debt and equity markets is promising.",0.9404834,0.015579492,0.043937054,33,-0.89654636,negative
1,2020-02-28,Finding Opportunities in a Borderless World,35,"Improvement has certainly been noted, as measured by the level of financial assets to GDP.",0.95558697,0.015918538,0.028494487,19,-0.9270925,negative
1,2020-02-28,Finding Opportunities in a Borderless World,36,"Over the last two years, the equity and debt markets have been growing.",0.90893084,0.011812321,0.07925685,17,-0.829674,negative
1,2020-02-28,Finding Opportunities in a Borderless World,37,"Over the past years, the Philippines has been one of the fastest growing local currency bond markets in emerging Asia.",0.93181175,0.011831375,0.05635686,24,-0.8754549,negative
1,2020-02-28,Finding Opportunities in a Borderless World,38,"Outstanding debt securities stood at P6.6 trillion as of 2019, which is 9.0 percent higher than 2018 data.",0.8654462,0.022906605,0.11164727,27,-0.75379896,negative
1,2020-02-28,Finding Opportunities in a Borderless World,39,"While government issuances continue to represent the bulk of outstanding debt securities, corporate bond issuances have grown significantly, constantly rising by 14.5 percent from 2018 to 2019.",0.9330713,0.015421533,0.051507138,38,-0.8815642,negative
1,2020-02-28,Finding Opportunities in a Borderless World,40,"Economic outlook The country's strong growth potential can also be seen in the favorable outlook of various institutions, such as the International Monetary Fund (IMF), the World Bank (WB) and the Asian Development Bank (ADB) as published in their latest surveillance reports.",0.8150196,0.0073148236,0.17766558,57,-0.637354,negative
1,2020-02-28,Finding Opportunities in a Borderless World,41,These third-party assessments are broadly in line with official's GDP growth target range of 6.5 percent to 7.5 percent for 2020.,0.4689356,0.016696725,0.51436764,32,0.04543203,positive
1,2020-02-28,Finding Opportunities in a Borderless World,42,"Meanwhile, Goldman Sachs Emerging Market Outlook 2020 expects the Philippine economy to grow by 5.8 percent and 6.5 percent in 2019 and 2020, respectively.",0.94719017,0.014544511,0.038265266,33,-0.9089249,negative
1,2020-02-28,Finding Opportunities in a Borderless World,43,These are higher than the GDP growth forecasts for our neighboring countries.,0.93864536,0.013611024,0.047743525,16,-0.89090186,negative
1,2020-02-28,Finding Opportunities in a Borderless World,44,"The ""Road to A"" Agenda If we do the ""right"" things, in two years, we envision the country to obtain single ""A"" ratings which we expect to spur greater investments and faster economic growth.",0.9142349,0.008371012,0.077394016,46,-0.83684087,negative
1,2020-02-28,Finding Opportunities in a Borderless World,45,"Recently, Japan-based R&I assigned to the Philippines a ""BBB+"" rating, which is a notch away from the ""A"" level goal.",0.33579436,0.4718184,0.19238731,35,-0.14340705,neutral
1,2020-02-28,Finding Opportunities in a Borderless World,46,"Also, the recent adjustment in the outlook of Fitch Ratings from investment grade ""stable"" to investment grade ""positive"" is an encouraging development.",0.94193524,0.015255151,0.042809565,30,-0.8991257,negative
1,2020-02-28,Finding Opportunities in a Borderless World,47,"Going Beyond Borders Meanwhile, the economic and financial landscape also continue to rapidly evolve.",0.4245876,0.01423365,0.56117874,18,0.13659114,positive
1,2020-02-28,Finding Opportunities in a Borderless World,48,"And if I may refer to your theme again, the changes in the financial landscape are breaking down borders of different types.",0.07965118,0.1295655,0.7907833,26,0.7111321,positive
1,2020-02-28,Finding Opportunities in a Borderless World,49,"They offer a breadth of opportunities that are too enormous to not be seen and felt and may, in fact, make us less relevant if we do not adapt.",0.0715799,0.4104793,0.51794076,34,0.44636086,positive
1,2020-02-28,Finding Opportunities in a Borderless World,50,I will focus on two of them tonight.,0.044583302,0.036988888,0.91842777,11,0.87384444,positive
1,2020-02-28,Finding Opportunities in a Borderless World,51,Regional integration First are the developments within ASEAN.,0.05569384,0.014413696,0.9298924,11,0.87419856,positive
1,2020-02-28,Finding Opportunities in a Borderless World,52,"In the region, we continue to pursue cooperative efforts.",0.85118115,0.010283696,0.13853516,13,-0.712646,negative
1,2020-02-28,Finding Opportunities in a Borderless World,53,"The ASEAN integration framework that is geared toward creating an ASEAN Economic Community means that for financial markets, particularly for foreign exchange and securities, transactions are expected to be more fluid.",0.19772507,0.0140996715,0.7881753,36,0.5904502,positive
1,2020-02-28,Finding Opportunities in a Borderless World,54,"Hence, capital markets, banking services, and payments and settlement systems are expected to be harmonized by a common set of convention or standards.",0.0865473,0.01178586,0.9016669,30,0.81511956,positive
1,2020-02-28,Finding Opportunities in a Borderless World,55,"In a sense, this is breaking down geographic borders.",0.12124504,0.118077934,0.76067704,13,0.639432,positive
1,2020-02-28,Finding Opportunities in a Borderless World,56,Technological advancements Second are the developments in technology and infrastructure.,0.24663435,0.00849814,0.7448675,14,0.49823314,positive
1,2020-02-28,Finding Opportunities in a Borderless World,57,"As you well know, technological innovation is the new frontier and can shape the future of finance and investment.",0.103624865,0.011988244,0.8843869,23,0.780762,positive
1,2020-02-28,Finding Opportunities in a Borderless World,58,The advent of Fintech is affecting the way financial institutions do business.,0.019459955,0.72357553,0.25696447,16,0.23750451,neutral
